solvent_chem_id	solute_chem_id	solvent_name	solute_name	solute_smiles	solvent_smiles	DHFUS_kj_mol	Tmelt_C	solubility_g_100g	solubility_g_100g_log	cosmo_solubility_g_100g	cosmo_solubility_g_100g_log	solute_a_nC	solute_a_nN	solute_a_nO	solute_b_heavy	solute_b_rotN	solute_lip_acc	solute_lip_don	solute_rings	solute_TPSA	solvent_a_nC	solvent_a_nN	solvent_a_nO	solvent_b_heavy	solvent_b_rotN	solvent_lip_acc	solvent_lip_don	solvent_rings	solvent_TPSA
9	267	1-Butanol	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	OCCCC	31.75	155.8	4.4619937	0.64952892	10.678638	1.0285158	14	0	3	18	3	3	1	2	46.529999	4	0	1	4	2	1	1	0	20.23
12	267	2-Butanol	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	OC(CC)C	31.75	155.8	4.4683867	0.65015072	15.224098	1.1825316	14	0	3	18	3	3	1	2	46.529999	4	0	1	4	1	1	1	0	20.23
24	267	Acetonitrile	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	N#CC	31.75	155.8	2.53545	0.40405506	11.470675	1.059589	14	0	3	18	3	3	1	2	46.529999	2	1	0	2	0	1	0	0	23.790001
26	267	Benzene	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	c1ccccc1	31.75	155.8	2.1507089	0.33258161	1.2153544	0.084702976	14	0	3	18	3	3	1	2	46.529999	6	0	0	6	0	0	0	1	0.0
29	267	Butyl Acetate	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	O=C(OCCCC)C	31.75	155.8	4.7538543	0.67704582	20.853512	1.3191792	14	0	3	18	3	3	1	2	46.529999	6	0	2	7	4	2	0	0	26.299999
33	267	Chlorobenzene	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	Clc1ccccc1	31.75	155.8	1.835181	0.26367891	0.45156899	-0.34527591	14	0	3	18	3	3	1	2	46.529999	6	0	0	7	0	0	0	1	0.0
34	267	Chloroform	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	ClC(Cl)Cl	31.75	155.8	6.0239153	0.77987885	1.4503175	0.1614631	14	0	3	18	3	3	1	2	46.529999	1	0	0	3	0	0	0	0	0.0
46	267	Diethylether	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	O(CC)CC	31.75	155.8	0.93188071	-0.030639663	33.646103	1.5269347	14	0	3	18	3	3	1	2	46.529999	4	0	1	4	2	1	0	0	9.2299995
62	267	Ethylene Glycol	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	OCCO	31.75	155.8	1.4334934	0.15639567	1.7171161	0.23479967	14	0	3	18	3	3	1	2	46.529999	2	0	2	3	1	2	2	0	40.459999
64	267	Formamide	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	O=CN	31.75	155.8	3.3654768	0.52704662	0.58954221	-0.22948508	14	0	3	18	3	3	1	2	46.529999	1	1	1	2	0	2	2	0	43.09
72	267	Methanol	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	OC	31.75	155.85001	10.632573	1.0266384	17.989395	1.2550166	14	0	3	18	3	3	1	2	46.529999	1	0	1	1	0	1	1	0	20.23
90	267	Propionic Acid	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	O=C(O)CC	31.75	155.8	9.188796	0.96325862	4.8926945	0.68954808	14	0	3	18	3	3	1	2	46.529999	3	0	2	4	1	2	1	0	37.299999
101	267	Tetrahydrofuran	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	O1CCCC1	31.75	155.8	52.76366	1.7223349	71.071518	1.8516957	14	0	3	18	3	3	1	2	46.529999	4	0	1	5	0	1	0	1	9.2299995
110	267	1-Pentanol	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	OCCCCC	31.75	155.8	3.4459281	0.53730619	8.0834208	0.90759516	14	0	3	18	3	3	1	2	46.529999	5	0	1	5	3	1	1	0	20.23
111	267	2-Methyl-1-Propanol	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	OCC(C)C	31.75	155.8	2.7074127	0.43255448	9.3491154	0.97077054	14	0	3	18	3	3	1	2	46.529999	4	0	1	4	1	1	1	0	20.23
125	267	1-Hexanol	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	OCCCCCC	31.75	155.8	3.8110845	0.58104861	6.4366827	0.80866212	14	0	3	18	3	3	1	2	46.529999	6	0	1	6	4	1	1	0	20.23
127	267	1-Octanol	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	OCCCCCCCC	31.75	155.8	2.2067854	0.3437601	4.3317676	0.63666511	14	0	3	18	3	3	1	2	46.529999	8	0	1	8	6	1	1	0	20.23
511	267	1-heptanol	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	OCCCCCCC	31.75	155.8	3.8564045	0.58618259	5.3612447	0.72926563	14	0	3	18	3	3	1	2	46.529999	7	0	1	7	5	1	1	0	20.23
643	267	acetophenone	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	O=C(C)c1ccccc1	31.75	155.8	80.303619	1.9047351	23.840635	1.3773178	14	0	3	18	3	3	1	2	46.529999	8	0	1	9	1	1	0	1	17.07
58	267	Ethyl Formate	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	O=COCC	31.75	155.8	4.1876068	0.62196594	27.356915	1.4370672	14	0	3	18	3	3	1	2	46.529999	3	0	2	4	2	2	0	0	26.299999
73	267	Methyl Acetate	naproxen	O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1	O=C(OC)C	31.75	155.8	8.7764235	0.94331753	38.389687	1.5842146	14	0	3	18	3	3	1	2	46.529999	3	0	2	4	1	2	0	0	26.299999
